id,calcium,calory,carbohydrate,cholesterol,code,copper,fat,fiber_dietary,health_light,iodine,iron,is_liquid,kalium,lactoflavin,magnesium,manganese,name,natrium,niacin,protein,selenium,thiamine,thumb_image_url,vitamin_a,vitamin_c,vitamin_e,weight,zinc,category
162,31,338,59.8,,candou,1,1,1.7,1,,8.2,FALSE,1117,0.1,57,1.1,²Ï¶¹,86,1.9,21.6,1.3,0.1,http://s.boohee.cn/house/new_food/mid/c1c382210f944e0e9a477f778ceff8f6.jpg,,2,1.6,100,3.4,1
163,49,326,49,,candou_daipi,0.6,1.1,10.9,1,,2.9,FALSE,992,0.2,113,1,²Ï¶¹(´øÆ¤),21.2,2.2,24.6,4.3,0.1,http://s.boohee.cn/house/new_food/mid/7e6a65f084e642e1bc85e006426f857c.jpg,8,,4.9,100,4.8,4
167,229,377,61.6,,candou_kao,1.3,2,2.2,1,,5.3,FALSE,1083,0.1,138,1.2,²Ï¶¹(¿¾),10.9,4.8,27,4.9,0.2,http://s.boohee.cn/house/new_food/mid/44daf7992def47f8b96956c8a070b7c2.jpg,18,,5.2,100,3,11
168,207,447,39.9,,candou_zha,0.9,20,0.5,3,,3.6,FALSE,742,0.1,69,0.2,²Ï¶¹(Õ¨),547.9,7.7,26.7,2.1,0.2,http://s.boohee.cn/house/new_food/mid/212746653e7f4bd995879755e1fe5ffa.jpg,,,5.2,100,2.8,11
172,40,336,58.5,,jiangdou,2.1,1.2,7.1,1,,7.1,FALSE,737,0.1,36,1.1,ôø¶¹(¸É),6.8,1.9,19.3,5.7,0.2,http://s.boohee.cn/house/new_food/mid/cdc96cff997049f1a9670595109d5bdc.jpg,10,,8.6,100,3,4
174,97,334,55.4,,wandou,0.5,1.1,10.4,1,,4.9,FALSE,823,0.1,118,1.2,Íã¶¹£¨¸É£©,9.7,2.4,20.3,1.7,0.5,http://s.boohee.cn/house/new_food/mid/94f540cb43bf490f8f937c590eea2dfd.jpg,42,,8.5,100,2.4,1
176,207,407,23.3,,jingdou,,14.3,5.2,1,,7.3,FALSE,,0.3,,,¾£¶¹,,1.8,43.6,,,http://s.boohee.cn/house/new_food/mid/84e75bce818a4d37b3122d872d16162f.jpg,42,0,,100,,12
177,231,348,55.1,,mudou,,4.5,3.7,1,,12.5,FALSE,,,,,Ä¾¶¹,,,19.8,,0.7,http://s.boohee.cn/house/new_food/mid/043206a480bc4ee4859d6d3aaf2d3848.jpg,,0,,100,,12
178,36,23,4,,bailuobo,0,0.1,1,1,,0.5,FALSE,173,0,16,0.1,°×ÂÜ²·,61.8,0.3,0.9,0.6,0,http://s.boohee.cn/house/new_food/mid/4c913de94ea740549100cfb9ffe448d8.jpg,3,21,0.9,100,0.3,4
179,45,29,5.2,,bianluobo,0,0.1,1.2,1,,0.6,FALSE,167,0,22,0.1,±äÂÜ²·,68,0.6,1.2,1.1,0,http://s.boohee.cn/house/new_food/mid/b35d5bbdcad34d6198f5b047a453ded5.jpg,3,24,1.8,100,0.3,4
180,9,19,3.5,,hongdandanluobo,,0,0.8,1,,2.9,FALSE,63,,11,0.1,ºìµ©µ©ÂÜ²·,20.1,,0.8,1.5,0,http://s.boohee.cn/house/new_food/mid/a445a72c6af7431687de05ad86076bdd.jpg,,4,1.1,100,0.3,4
181,11,22,3.8,,hongluobo,,0.1,0.8,1,,2.8,FALSE,110,0,16,0.1,ºìÂÜ²·,62.7,0.1,1,,0.1,http://s.boohee.cn/house/new_food/mid/e921fff5a0434afa81a69265f2eeea73.jpg,,3,1.2,100,0.7,4
182,86,41,8.4,,hongxinluobo,0.1,0,1.4,1,,0.9,FALSE,385,0,23,0.1,ºìÐÄÂÜ²·,49.1,0.1,1.2,0.7,0,http://s.boohee.cn/house/new_food/mid/5ed01ea0076c4476b86a29195d1ff413.jpg,13,20,,100,0.7,4
183,16,48,9.4,,huayeluobo,,0.1,2.1,1,,3.1,FALSE,104,0,20,0.1,»¨Ò¶ÂÜ²·,47.2,,1.2,0.1,0,http://s.boohee.cn/house/new_food/mid/2dc27f63b2bf410e81f660bc64de6c13.jpg,,3,0.4,100,0.7,4
184,40,33,6,,qingluobo,0,0.2,0.8,1,,0.8,FALSE,232,0.1,12,0.1,ÇàÂÜ²·,69.9,,1.3,0.6,0,http://s.boohee.cn/house/new_food/mid/973c761ad4c8421ea1f3ba0e9789a244.jpg,10,14,0.2,100,0.3,4
185,,22,4.1,,shuiluobo,0,0,1.4,1,,,FALSE,,0.1,,0.1,Ë®ÂÜ²·,9.7,,0.8,,0,http://s.boohee.cn/house/new_food/mid/8ef1b17925fb4b0290a5dc5e902ab4a4.jpg,42,45,,100,0.5,4
186,32,21,3.2,,xiaoshuiluobo,0,0.2,1,1,,0.4,FALSE,286,0,17,0.1,Ð¡Ë®ÂÜ²·,33.5,0.4,1.1,0.7,0,http://s.boohee.cn/house/new_food/mid/137f7b0656ce44d88610edbdcd08b718.jpg,3,22,0.8,100,0.2,4
187,68,23,4.1,,xinlimeiluobo,0.1,0.2,0.8,1,,0.5,FALSE,116,0,34,0.1,ÐÄÀïÃÀÂÜ²·,85.4,0.4,0.8,1,0,http://s.boohee.cn/house/new_food/mid/16d099bbd9594fc4a979fb0b5fe29231.jpg,2,23,,100,0.2,4
188,32,39,7.7,,huluobo_hong,0.1,0.2,1.1,1,,1,FALSE,190,0,14,0.2,ºúÂÜ²·£¨ÀÏ£©,71.4,0.6,1,0.6,0,http://s.boohee.cn/house/new_food/mid/83c3e7834a0c485ebb742b94b2369166.jpg,688,13,0.4,100,0.2,4
189,32,46,8.9,,huluobo_huang,0,0.2,1.3,1,,0.5,FALSE,193,0,7,0.1,ºúÂÜ²·(»Æ),25.1,0.2,1.4,2.8,0,http://s.boohee.cn/house/new_food/mid/8949aea81b55490d8aa68de32103d272.jpg,668,16,,100,0.1,4
190,458,333,71.5,,huluobo_tuoshui,0.8,1.9,6.4,1,7.2,8.5,FALSE,1117,0.2,82,0.8,ºúÂÜ²·(ÍÑË®),300.7,2.6,4.2,4.1,0.1,http://s.boohee.cn/house/new_food/mid/d60b1a8d94b04506a4d46fb49b46d37a.jpg,2875,32,,100,1.9,4
191,65,36,6,,jiecaitou,0.1,0.2,1.4,1,,0.8,FALSE,243,0,19,0.2,½æ²ËÍ·,65.6,0.6,1.9,1,0.1,http://s.boohee.cn/house/new_food/mid/c718d9fb482c493cae1c7dc19e0038d0.jpg,,34,0.2,100,0.4,4
192,25,32,5.7,,pilan,0,0.2,1.3,1,,0.3,FALSE,190,0,24,0.1,ÜÖÀ¶,29.8,0.5,1.3,0.2,0,http://s.boohee.cn/house/new_food/mid/0a085634a41a44ce9198768dd7932cb9.jpg,3,41,0.1,100,0.2,4
194,38,41,6.1,,biandou3,0.1,0.2,2.1,1,,1.9,FALSE,178,0.1,34,0.3,±â¶¹£¨ÏÊ¶¹£©,3.8,0.9,2.7,0.9,0,http://s.boohee.cn/house/new_food/mid/5479f5e0bf49414f9aa96fb6dbe4e172.jpg,25,13,0.2,100,0.7,4
195,16,111,16.4,,candou7,0.4,0.4,3.1,1,,3.5,FALSE,391,0.1,46,0.6,²Ï¶¹£¨ÏÊ£©,4,1.5,8.8,2,0.4,http://s.boohee.cn/house/new_food/mid/7284bd7efdfd4249b642e0edfb8d4b30.jpg,52,16,0.8,100,1.4,4
196,49,40,5.2,,daodou,0.1,0.3,1.8,1,,4.6,FALSE,209,0.1,29,0.5,µ¶¶¹,8.5,1,3.1,0.9,0.1,http://s.boohee.cn/house/new_food/mid/cb6b4c7688e34eecbb831be3f0ebcb24.jpg,37,15,0.4,100,0.8,4
197,29,34,4.6,,doujiao,0.2,0.2,2.1,1,,1.5,FALSE,207,0.1,35,0.4,¶¹½Ç,3.4,0.9,2.5,2.2,0.1,http://s.boohee.cn/house/new_food/mid/9a515d25ff5149c5b60952bfde5d2b8a.jpg,33,18,2.2,100,0.5,4
198,26,35,4.8,,doujiao_bai,0.1,0.2,2.6,1,,0.8,FALSE,192,0,28,0.8,¶¹½Ç(°×),9.5,0.9,2.2,1.6,0.1,http://s.boohee.cn/house/new_food/mid/df2d25482c08410fb7864c0796d52f0a.jpg,97,39,2.4,100,0.6,4
202,135,131,6.5,,maodou,0.5,5,4,1,,3.5,FALSE,478,0.1,70,1.2,Ã«¶¹,3.9,1.4,13.1,2.5,0.2,http://s.boohee.cn/house/new_food/mid/871f929bbd714bef832166b038a24a78.jpg,22,27,2.4,100,1.7,4
203,42,31,4.2,,sijidou,0.1,0.4,1.5,1,,1.5,FALSE,123,0.1,27,0.2,ËÄ¼¾¶¹,8.6,0.4,2,0.4,0,http://s.boohee.cn/house/new_food/mid/49d2f47185f944a1ba6a47e21a7550a8.jpg,35,6,1.2,100,0.2,4
204,21,111,18.2,,wandou_daijia,0.2,0.3,3,1,0.9,1.7,FALSE,332,0.1,43,0.7,Íã¶¹(ÏÊ),1.2,2.3,7.4,1.7,0.4,http://s.boohee.cn/house/new_food/mid/6725dd8ce7d24292b27e281d92915942.jpg,37,14,1.2,100,1.3,4
206,69,25,2.3,,youdoujiao,0.6,0.3,1.6,1,,1.9,FALSE,240,0.1,35,0.1,ÓÍ¶¹½Ç,3.4,1.4,2.4,1.1,0.1,http://s.boohee.cn/house/new_food/mid/91bf0847d2874169af02be6c17f89376.jpg,27,11,2.4,100,0.4,4
208,88,30,5.3,,yundou,0.2,0.1,2.1,1,4.7,1,FALSE,112,0.1,16,0.4,Ü¿¶¹£¨ÏÊ£©,4,0.8,0.8,0.2,0.3,http://s.boohee.cn/house/new_food/mid/50a482e0351446f781ef921461c5fe80.jpg,40,9,0.1,100,1,4
209,27,33,3.6,,jiangdou3,0.1,0.3,2.3,1,,0.5,FALSE,112,0.1,31,0.4,ôø¶¹,2.2,1.4,2.9,0.7,0.1,http://s.boohee.cn/house/new_food/mid/f9ac7799c052459ba4330ccaac3f0de7.jpg,42,19,4.4,100,0.5,4
210,42,32,4,,jiangdou_chang,0.1,0.2,1.8,1,,1,FALSE,145,0.1,43,0.4,ôø¶¹(³¤),4.6,0.8,2.7,1.4,0.1,http://s.boohee.cn/house/new_food/mid/2dd74da9f3d14f2d8040b7e75a18ed25.jpg,20,18,0.7,100,0.9,4
212,21,47,3,,huangdouya,0.1,1.6,1.5,1,,0.9,FALSE,160,0.1,21,0.3,»Æ¶¹Ñ¿,7.2,0.6,4.5,1,0,http://s.boohee.cn/house/new_food/mid/18a84e5c5cbb4801822008be3a68d3a2.jpg,5,8,0.8,100,0.5,4
213,9,19,2.1,,lvdouya,0.1,0.1,0.8,1,,0.6,FALSE,68,0.1,18,0.1,ÂÌ¶¹Ñ¿,4.4,0.5,2.1,0.5,0.1,http://s.boohee.cn/house/new_food/mid/4a8f623bd3b240e6a89793c7cb959e00.jpg,3,6,0.2,100,0.4,4
214,40,38,2.7,,wandoumiao,0.2,0.8,1.9,1,,4.2,FALSE,222,0.1,21,0.8,Íã¶¹Ãç,18.5,1.1,4,1.1,0.1,http://s.boohee.cn/house/new_food/mid/3518ca2c7b634349857d1fe3e8e34d27.jpg,445,67,2.5,100,0.8,4
215,24,23,3.6,,qiezi_junzhi,0.1,0.2,1.3,1,1.1,0.5,FALSE,142,0,13,0.1,ÇÑ×Ó,5.4,0.6,1.1,0.5,0,http://s.boohee.cn/house/new_food/mid/b71ec447ded0407cb51cfe1cdbffb768.jpg,8,5,1.1,100,0.2,4
216,12,28,4,,qiezi_lvpi,0.1,0.6,1.2,1,,0.1,FALSE,162,0.2,13,0.1,ÇÑ×Ó(ÂÌÆ¤),6.8,0.6,1,0.6,0,http://s.boohee.cn/house/new_food/mid/04141a9bb0844dfabfe23579e158a2a3.jpg,20,7,0.6,100,0.2,4
217,5,32,6.7,,qiezi_yuan,0.1,0.2,1.7,1,,1.8,FALSE,112,0,17,0.1,ÇÑ×Ó(Ô²),3.2,0,1.6,0.5,0,http://s.boohee.cn/house/new_food/mid/d929b1f095c84f2eb09827f7c618b4d1.jpg,0,1,0.9,100,0.3,4
218,55,23,3.5,,qiezi_zipi_chang,0.1,0.1,1.9,1,,0.4,FALSE,136,0,15,0.1,ÇÑ×Ó(×ÏÆ¤£¬³¤),6.4,0.6,1,0.6,0,http://s.boohee.cn/house/new_food/mid/41ea9277f4544f47826111443ee62fb0.jpg,30,7,0.2,100,0.2,4
219,10,20,3.5,,fanqie,0.1,0.2,0.5,1,2.5,0.4,FALSE,163,0,9,0.1,·¬ÇÑ,5,0.6,0.9,0.2,0,http://s.boohee.cn/house/new_food/mid/8979d9727f1d42b3b240eb9eba351efb.jpg,92,19,0.6,100,0.1,4
221,15,15,2.4,,naishizi,0.5,0.1,0.8,1,,0.4,FALSE,163,0,9,0.1,ÄÌÊÁ×Ó,8.3,1,0.6,0.1,0.1,http://s.boohee.cn/house/new_food/mid/a9c2a649c5da496aa5c8aad627d8a5a8.jpg,88,8,1.3,100,0.1,4
222,12,295,11,,lajiao_hong_jian_gan,0.6,12,41.7,1,,6,FALSE,1085,0.2,131,11.7,À±½·(ºì£¬¼â£¬¸É),4,1.2,15,,0.5,http://s.boohee.cn/house/new_food/mid/ee6e9ca9c6f34c1dacea19c4be17d5bc.jpg,,,8.8,100,8.2,4
224,15,27,3.7,,lajiao_qing_jian,0.1,0.3,2.1,1,9.6,0.7,FALSE,209,0,15,0.1,Çà½·,2.2,0.5,1.4,0.6,0,http://s.boohee.cn/house/new_food/mid/b282c03609fc40bbb514a827332b96c5.jpg,57,62,0.9,100,0.2,4
225,14,25,4,,tianjiao,0.1,0.2,1.4,1,,0.8,FALSE,142,0,12,0.1,Ìð½·,3.3,0.9,1,0.4,0,http://s.boohee.cn/house/new_food/mid/2c411e43358049de9bedd868aba3796e.jpg,57,72,0.6,100,0.2,4
227,49,29,5.9,,huzi,0.9,0.1,0.9,1,,,FALSE,73,0.1,10,,ºù×Ó,1.2,0.7,0.7,4.4,0,http://s.boohee.cn/house/new_food/mid/054f1709614342db93ab72215eabaccf.jpg,163,29,1.1,100,0.6,4
228,45,45,7.1,,qiukui,0.1,0.1,3.9,1,,0.1,FALSE,95,0.1,29,0.3,Çï¿û,3.9,1,2,0.5,0.1,http://s.boohee.cn/house/new_food/mid/4d2745eed87f4b05891802c76ff7f33c.jpg,52,4,1,100,0.2,4
229,6,12,1.7,,baigua,0,0,0.9,1,,0.1,FALSE,70,0,8,0.1,°×¹Ï,1,0.1,0.9,1.1,0,http://s.boohee.cn/house/new_food/mid/302e608450b74f98942f529babb185ee.jpg,,16,0.2,100,0,4
230,20,19,3.5,,caigua,0,0.2,0.4,1,,0.5,FALSE,136,0,15,0,²Ë¹Ï,1.6,0.2,0.6,0.6,0,http://s.boohee.cn/house/new_food/mid/e60107a59ed545e1b0c104b2c0a534b4.jpg,3,12,0,100,0.1,4
231,19,12,1.9,,donggua,0.1,0.2,0.7,1,,0.2,FALSE,78,0,8,0,¶¬¹Ï,1.8,0.3,0.4,0.2,0,http://s.boohee.cn/house/new_food/mid/58ede3c87ca949c5bf43852fd3a79ccc.jpg,13,18,0.1,100,0.1,4
233,17,19,2.6,,foshougua,0,0.1,1.2,1,,0.1,FALSE,76,0.1,10,0,·ðÊÖ¹Ï,1,0.1,1.2,1.5,0,http://s.boohee.cn/house/new_food/mid/b4e41d4437b646f0afbd3df4b3c53f3a.png,3,8,,100,0.1,4
234,16,16,2.7,,hulu,0,0.1,0.8,1,,0.4,FALSE,87,0,7,0.1,ºùÂ«,0.6,0.4,0.7,0.5,0,http://s.boohee.cn/house/new_food/mid/b67b0edd549d48cab30fc1c6b36a046e.jpg,7,11,,100,0.1,4
236,24,16,2.4,,huanggua,0.1,0.2,0.5,1,0.2,0.5,FALSE,102,0,15,0.1,»Æ¹Ï,4.9,0.2,0.8,0.4,0,http://s.boohee.cn/house/new_food/mid/66d6f127b82f40d6abc941d655cbb486.jpg,15,9,0.5,100,0.2,4
237,4,15,2.2,,jiegua,0,0.1,1.2,1,,0.1,FALSE,40,0.1,7,0.1,½Ú¹Ï,0.2,0.4,0.6,0.3,0,http://s.boohee.cn/house/new_food/mid/98e380b645334e2fb38052a7f75e4a10.jpg,,39,0.3,100,0.1,4
238,17,15,2.7,,jingua,0,0.1,0.7,1,,0.9,FALSE,152,0,8,0,½ð¹Ï,0.9,0.6,0.5,0.3,0,http://s.boohee.cn/house/new_food/mid/b13833ae5b6045b9970818132754496e.jpg,10,2,0.4,100,0.2,4
240,14,22,3.5,,kugua,0.1,0.1,1.4,1,,0.7,FALSE,256,0,18,0.2,¿à¹Ï,2.5,0.4,1,0.4,0,http://s.boohee.cn/house/new_food/mid/9c28643630d64f8a9640dd17db8397f0.jpg,17,56,0.9,100,0.4,4
241,16,23,4.5,,nangua,0,0.1,0.8,1,,0.4,FALSE,145,0,8,0.1,ÄÏ¹Ï,0.8,0.4,0.7,0.5,0,http://s.boohee.cn/house/new_food/mid/f62475207fb142a09e7bbea9b6ae035b.jpg,148,8,0.4,100,0.1,4
244,14,21,3.6,,sigua,0.1,0.2,0.6,1,,0.4,FALSE,115,0,11,0.1,Ë¿¹Ï,2.6,0.4,1,0.9,0,http://s.boohee.cn/house/new_food/mid/985efaa4a7a248239658371aef2cd081.jpg,15,5,0.2,100,0.2,4
245,14,13,2.4,,sungua,0,0,0.7,1,,0.6,FALSE,96,0,7,0.1,Ëñ¹Ï,,,0.5,,0,http://s.boohee.cn/house/new_food/mid/391a0c268a9245af96138b6e85d7ed17.jpg,17,5,0.3,100,0.1,4
246,15,19,3.2,,xihulu,0,0.2,0.6,1,0.4,0.3,FALSE,92,0,9,0,Î÷ºùÂ«,5,0.2,0.8,0.3,0,http://s.boohee.cn/house/new_food/mid/1f7a9f775f504b4d883aa7910762e9f6.jpg,5,6,0.3,100,0.1,4
247,14,10,1.8,,mianxihugua,0.1,0,0,1,,0.8,FALSE,70,0,12,0.1,ÃæÎ÷ºú¹Ï,0.6,0.1,0.8,0.1,0,http://s.boohee.cn/house/new_food/mid/64c567efe2f1407f90ece906bc4032ef.jpg,97,,,100,0.3,4
248,5,22,4.8,,xiaoxihugua,0,0,0,1,,0.2,FALSE,18,0,0,0.1,Ð¡Î÷ºú¹Ï,1.7,0,0.7,1,0,http://s.boohee.cn/house/new_food/mid/3eaf1b8eb31249798c50a64f9b18f490.jpg,,,,100,0.1,4
249,39,128,26.5,,dasuan,0.2,0.2,1.1,1,,1.2,FALSE,302,0.1,21,0.3,´óËâ,19.6,0.6,4.5,3.1,0,http://s.boohee.cn/house/new_food/mid/45cc25709a7b4ae982c26b46dd55210f.jpg,5,7,1.1,100,0.9,4
250,65,348,70.9,,dasuan_tuoshui,1,0.3,4.5,1,,6.6,FALSE,798,0,61,0.6,´óËâ(ÍÑË®),36.8,,13.2,19.3,0.3,http://s.boohee.cn/house/new_food/mid/61d06199df0946c4a51e001f892f750e.jpg,,79,,100,2,4
251,10,139,28.4,,dasuan_zipi,0.1,0.2,1.2,1,,1.3,FALSE,437,0.1,28,0.2,´óËâ(×ÏÆ¤),8.3,0.8,5.2,5.5,0.3,http://s.boohee.cn/house/new_food/mid/a6ed0b117dc94242ac3bf133df7e1be5.jpg,3,7,0.7,100,0.6,4
252,24,34,5.5,,qingsuan,0.1,0.3,1.7,1,,0.8,FALSE,168,0,17,0.2,ÇàËâ,9.3,0.6,2.4,1.3,0.1,http://s.boohee.cn/house/new_food/mid/400297c23a2b45b3928eb81224f11f7e.jpg,98,16,0.8,100,0.2,4
253,24,24,2.4,,suanhuang,0.1,0.2,1.4,1,,1.3,FALSE,168,0.1,16,0.3,Ëâ»Æ,7.8,0.6,2.5,0.8,0.1,http://s.boohee.cn/house/new_food/mid/ccb9113cdd7c40b2b6838bf4c198d66b.jpg,47,18,0.5,100,0.3,4
254,29,40,6.2,,suanmiao,0.1,0.4,1.8,1,,1.4,FALSE,226,0.1,18,0.2,ËâÃç,5.1,0.5,2.1,1.2,0.1,http://s.boohee.cn/house/new_food/mid/a4765c36da7d4ba2b9a8fafc724e127a.jpg,47,35,0.8,100,0.5,4
255,19,66,12.9,,suantai,0,0.1,2.5,1,,4.2,FALSE,161,0.1,28,0.3,ËâÌ¦,3.8,0.2,2,2.2,0,http://s.boohee.cn/house/new_food/mid/1b65678b7d50400e811a14154cc0d932.jpg,80,1,1,100,1,4
256,29,33,5.2,,dacong,0.1,0.3,1.3,1,,0.7,FALSE,144,0.1,19,0.3,´ó´Ð,4.8,0.5,1.7,0.7,0,http://s.boohee.cn/house/new_food/mid/c1be486777194d39a0b86c1c046e71fa.jpg,10,17,0.3,100,0.4,4
260,72,27,3.5,,xiaocong,0.1,0.4,1.4,1,,1.3,FALSE,143,0.1,18,0.2,Ð¡´Ð,10.4,0.4,1.6,1.1,0.1,http://s.boohee.cn/house/new_food/mid/15a7c925cc214a1ca20bb2879df271ee.jpg,140,21,0.5,100,0.4,4
261,24,40,8.1,,yangcong,0.1,0.2,0.9,1,1.2,0.6,FALSE,147,0,15,0.1,Ñó´Ð,4.4,0.3,1.1,0.9,0,http://s.boohee.cn/house/new_food/mid/da13669c38f340b5989b69199bede4de.jpg,3,8,0.1,100,0.2,4
262,186,342,76.2,,yangcong_baipi_tuoshui,0.5,0.4,5.7,1,,0.9,FALSE,740,0.2,49,0.6,Ñó´Ð(°×Æ¤£¬ÍÑË®),31.7,1,5.5,3.9,0.2,http://s.boohee.cn/house/new_food/mid/c6e033ab55e64ca2b66ff6faad88926f.jpg,5,22,,100,1,4
263,351,339,73.1,,yangcong_zipi_tuoshui,0.6,0.4,7.5,1,,6.2,FALSE,912,0.1,132,0.8,Ñó´Ð(×ÏÆ¤£¬ÍÑË®),77.4,1,6.9,1.8,0.2,http://s.boohee.cn/house/new_food/mid/fe510ab7e9cb435c9ea7aa79f0d990b3.jpg,3,5,,100,1.1,4
264,42,29,3.2,,jiucai,0.1,0.4,1.4,1,,1.6,FALSE,247,0.1,25,0.4,¾Â²Ë,8.1,0.8,2.4,1.4,0,http://s.boohee.cn/house/new_food/mid/079da24aa3a8439496c38565a6643ce5.jpg,235,24,1,100,0.4,4
265,25,24,2.7,,jiuhuang,0.1,0.2,1.2,1,,1.7,FALSE,192,0.1,12,0.2,¾Â»Æ,6.9,0.7,2.3,0.8,0,http://s.boohee.cn/house/new_food/mid/ce5f731a3ab945c7932f397a9c861f4b.jpg,43,15,0.3,100,0.3,4
266,11,37,5.9,,jiutai,0.1,0.1,1.9,1,,4.2,FALSE,121,0.1,22,0.2,¾ÂÌ¦,1,0.2,2.2,2.3,0,http://s.boohee.cn/house/new_food/mid/20567742ddac44d38e59acbe1e1d0f26.jpg,80,1,1,100,1.3,4
268,100,124,26.2,,xiebai,,0.4,0.9,1,,4.6,FALSE,,0.1,,,Þ¯°×,,1,3.4,,0.1,http://s.boohee.cn/house/new_food/mid/bbeb864399494a43807d5df85892a5b7.jpg,15,36,,100,,4
269,50,18,2.4,,dabaicai_junzhi,0.1,0.1,0.8,1,,0.7,FALSE,,0.1,11,0.2,´ó°×²Ë,57.5,0.6,1.5,0.5,0,http://s.boohee.cn/house/new_food/mid/ea37f6d12d344d07a02ccce360c27469.jpg,20,31,0.8,100,0.4,4
270,69,22,3.1,,dabaicai_baigeng,0,0.2,0.6,1,,0.5,FALSE,130,0.1,12,0.2,´ó°×²Ë(°×¹£),89.3,0.8,1.7,0.3,0.1,http://s.boohee.cn/house/new_food/mid/397d19af375b4bcc8180b8979c1b5936.jpg,42,47,0.9,100,0.2,4
271,35,17,2.1,,dabaicai_qingbaikou,0,0.1,0.9,1,,0.6,FALSE,90,0,9,0.2,´ó°×²Ë(Çà°×¿Ú),48.4,0.4,1.4,0.4,0,http://s.boohee.cn/house/new_food/mid/1a2d074ed76a44a5ad8e22be1d7c1bad.jpg,13,28,0.4,100,0.6,4
272,45,16,1.9,,dabaicai_xiaobaikou,0.1,0.1,0.9,1,,0.9,FALSE,137,0,11,0.2,´ó°×²Ë(Ð¡°×¿Ú),34.8,0.5,1.3,0.8,0,http://s.boohee.cn/house/new_food/mid/b7c262429654469f8466046917cd60c6.jpg,5,19,0.2,100,0.3,4
273,908,305,63.5,,baicai_tuoshui,0.9,0.8,9.4,1,,13.8,FALSE,2269,,219,2.7,°×²Ë(ÍÑË®),492.5,4.8,6.2,6.3,0.2,http://s.boohee.cn/house/new_food/mid/c7b3086c99bd488d94c485d61c7fe5c8.jpg,,187,,100,4.7,4
274,48,15,1.9,,suanbaicai,0,0.2,0.5,1,,1.6,FALSE,104,0,21,0.1,Ëá°×²Ë,43.1,0.6,1.1,1.3,0,http://s.boohee.cn/house/new_food/mid/878978388dc342e2a102ade4a92abf03.jpg,5,2,0.9,100,0.4,9
275,90,17,1.6,,xiaobaicai,0.1,0.3,1.1,1,10,1.9,FALSE,178,0.1,18,0.3,Ð¡°×²Ë,73.5,0.7,1.5,1.2,0,http://s.boohee.cn/house/new_food/mid/4ddc1558d4004b00ba44f7ff9359551d.jpg,280,28,0.7,100,0.5,4
276,96,28,2.3,,baicaitai,0.2,0.5,1.7,1,,2.8,FALSE,236,0.1,19,0.4,°×²ËÞ·,26,1.2,2.8,6.7,0.1,http://s.boohee.cn/house/new_food/mid/ab1c0bab970a42749961347c5d99849b.jpg,160,44,0.5,100,0.9,4
277,26,43,1.8,,hongcaitai,0.1,2.5,0.9,1,,2.5,FALSE,221,0,15,,ºì²ËÞ·,1.5,0.9,2.9,8.4,0.1,http://s.boohee.cn/house/new_food/mid/1f9c42a801d345b4ad90b5b2eefcba07.jpg,13,57,0.5,100,0.9,4
278,59,18,1.6,,piaoerbai,0.1,0.2,1.6,1,,1.8,FALSE,245,0,91,0.2,ÉÏº£Çà,56.9,0.5,1.7,3.4,,http://s.boohee.cn/house/new_food/mid/e6b3bae5b54a400c93b968faea34a027.jpg,200,10,,100,0.5,4
279,186,28,2.8,,wucai,0.1,0.4,1.4,1,,3,FALSE,154,0.1,24,0.4,ÎÚ²Ë,115.5,1.1,2.6,0.5,0.1,http://s.boohee.cn/house/new_food/mid/3891c2c6931048e28e46385eab4efe8a.jpg,168,45,1.2,100,0.7,4
280,108,25,2.7,,youcai,0.1,0.5,1.1,1,,1.2,FALSE,210,0.1,22,0.2,ÓÍ²Ë,55.8,0.7,1.8,0.8,0,http://s.boohee.cn/house/new_food/mid/c31483a93e7048f5bf3ddb1c6ea296af.jpg,103,36,0.9,100,0.3,4
281,191,19,2,,youcai_hei,,0.2,0.9,1,,5.9,FALSE,143,0.1,34,1.1,ÓÍ²Ë(ºÚ),98.8,,1.8,,0,http://s.boohee.cn/house/new_food/mid/03721b26dd9144c9ba061d9abe7bc058.jpg,243,24,0.9,100,1.3,4
283,153,12,0.9,,youcai_xiao,,0.2,0.7,1,,3.9,FALSE,157,0.1,27,0.1,ÓÍ²Ë(Ð¡),53,,1.3,,0,http://s.boohee.cn/house/new_food/mid/efd5531741ab48c19958129593ae6942.jpg,243,7,0.8,100,0.9,4
284,156,24,1,,youcaitai,0.2,0.4,2,1,,2.8,FALSE,192,0.1,27,0.5,ÓÍ²ËÞ·,83.2,0.8,3.2,0.8,0.1,http://s.boohee.cn/house/new_food/mid/cf1e653613c6440480ac6f3ef0dc1814.jpg,90,65,0.9,100,0.7,4
285,49,24,3.6,,ganlan,0,0.2,1,1,,0.6,FALSE,124,0,12,0.2,¾íÐÄ²Ë,27.2,0.4,1.5,1,0,http://s.boohee.cn/house/new_food/mid/cd937b66547f4f3fae52e6e66fcd2c71.jpg,12,40,0.5,100,0.3,4
286,23,26,3.4,,caihua,0.1,0.2,1.2,1,,1.1,FALSE,200,0.1,18,0.2,»¨²Ë,31.6,0.6,2.1,0.7,0,http://s.boohee.cn/house/new_food/mid/26c1c0500bfb4c85b0e7b1387ff17c23.jpg,5,61,0.4,100,0.4,4
